frame_id,room_amount,window_amount,surface,total_exterior_wall_amount,total_source_energy_consumption_GJ,total_site_energy_consumption_GJ,total_source_energy_consumption_per_surface_MJm2,total_site_energy_consumption_per_surface_MJm2,site_energy_heating_GJ,site_energy_cooling_GJ,site_energy_heating_per_surface_MJm2,site_energy_cooling_per_surface_MJm2,total_window_amount,total_wall_area_m2,wall_area_north_m2,wall_area_east_m2,wall_area_south_m2,wall_area_west_m2,total_window_opening_area_m2,window_opening_area_north_m2,window_opening_area_east_m2,window_opening_area_south_m2,window_opening_area_west_m2,total_window_wall_ratio_percent,window_wall_ratio_north_percent,window_wall_ratio_east_percent,window_wall_ratio_south_percent,window_wall_ratio_west_percent
138,10,2,130.1461,13.0,244.41,70.71,1877.96,543.28,50.23,0.92,385.92,7.04,2.0,123.21,30.8,30.8,30.8,30.8,5.9,5.9,0.0,0.0,0.0,4.79,19.15,0.0,0.0,0.0
138,10,11,130.1461,13.0,276.88,82.48,2127.49,633.75,58.06,4.85,446.14,37.29,11.0,123.21,30.8,30.8,30.8,30.8,27.97,0.0,6.8,8.13,13.04,22.7,0.0,22.07,26.4,42.34
138,10,13,130.1461,13.0,291.43,87.26,2239.25,670.5,61.78,5.92,474.67,45.51,13.0,123.21,30.8,30.8,30.8,30.8,36.48,7.99,7.95,11.02,9.52,29.61,25.96,25.8,35.78,30.91
138,10,3,130.1461,13.0,251.62,72.86,1933.38,559.84,52.16,1.14,400.75,8.77,3.0,123.21,30.8,30.8,30.8,30.8,10.72,10.72,0.0,0.0,0.0,8.7,34.81,0.0,0.0,0.0
138,10,10,130.1461,13.0,291.29,88.31,2238.17,678.55,61.29,7.46,470.92,57.31,10.0,123.21,30.8,30.8,30.8,30.8,35.97,0.0,8.13,13.04,14.8,29.19,0.0,26.4,42.34,48.04
138,10,10,130.1461,13.0,264.74,78.16,2034.17,600.59,55.1,3.5,423.34,26.92,10.0,123.21,30.8,30.8,30.8,30.8,19.62,0.0,7.89,6.54,5.19,15.93,0.0,25.63,21.23,16.84
138,10,4,130.1461,13.0,250.15,72.35,1922.07,555.94,51.79,1.0,397.94,7.67,4.0,123.21,30.8,30.8,30.8,30.8,9.42,9.42,0.0,0.0,0.0,7.65,30.59,0.0,0.0,0.0
138,10,9,130.1461,13.0,288.79,87.52,2218.99,672.51,60.64,7.32,465.92,56.27,9.0,123.21,30.8,30.8,30.8,30.8,34.64,0.0,13.04,14.8,6.8,28.11,0.0,42.34,48.04,22.07
138,10,9,130.1461,13.0,270.74,80.35,2080.3,617.37,56.54,4.24,434.45,32.59,9.0,123.21,30.8,30.8,30.8,30.8,22.96,0.0,6.54,5.19,11.24,18.64,0.0,21.23,16.84,36.48
138,10,13,130.1461,13.0,285.93,85.05,2196.96,653.47,60.54,4.94,465.16,37.99,13.0,123.21,30.8,30.8,30.8,30.8,32.63,10.19,11.72,8.68,2.03,26.48,33.1,38.07,28.18,6.58
138,10,9,130.1461,13.0,279.84,83.48,2150.22,641.41,58.81,5.1,451.87,39.22,9.0,123.21,30.8,30.8,30.8,30.8,29.72,0.0,14.8,6.8,8.13,24.12,0.0,48.04,22.07,26.4
138,10,9,130.1461,13.0,270.35,80.18,2077.31,616.06,56.46,4.15,433.82,31.92,9.0,123.21,30.8,30.8,30.8,30.8,24.32,0.0,5.19,11.24,7.89,19.74,0.0,16.84,36.48,25.63
138,10,13,130.1461,13.0,286.34,84.53,2200.18,649.49,60.92,4.05,468.07,31.1,13.0,123.21,30.8,30.8,30.8,30.8,32.63,11.72,8.68,2.03,10.19,26.48,38.07,28.18,6.58,33.1
138,10,4,130.1461,13.0,246.44,71.31,1893.59,547.95,50.77,0.98,390.1,7.53,4.0,123.21,30.8,30.8,30.8,30.8,6.59,6.59,0.0,0.0,0.0,5.35,21.39,0.0,0.0,0.0
139,4,8,51.3979,10.0,133.73,39.35,2601.83,765.58,28.05,1.62,545.77,31.43,8.0,84.45,22.56,21.99,28.77,11.12,12.15,3.86,5.47,0.0,2.82,14.38,17.1,24.89,0.0,25.31
139,4,10,51.3979,10.0,151.89,45.56,2955.15,886.41,32.59,3.29,634.04,63.99,10.0,84.45,22.56,21.99,28.77,11.12,23.44,7.57,9.8,2.46,3.6,27.75,33.57,44.55,8.56,32.41
139,4,8,51.3979,10.0,132.79,39.01,2583.61,758.99,27.83,1.5,541.37,29.25,8.0,84.45,22.56,21.99,28.77,11.12,11.42,5.13,3.99,0.0,2.31,13.52,22.72,18.13,0.0,20.74
139,4,2,51.3979,10.0,115.55,33.69,2248.22,655.41,23.28,0.72,452.99,14.04,2.0,84.45,22.56,21.99,28.77,11.12,1.48,0.0,0.0,1.48,0.0,1.75,0.0,0.0,5.14,0.0
139,4,10,51.3979,10.0,151.75,46.06,2952.53,896.23,32.33,4.05,628.96,78.89,10.0,84.45,21.99,28.77,11.12,22.56,23.44,9.8,2.46,3.6,7.57,27.75,44.55,8.56,32.41,33.57
139,4,2,51.3979,10.0,120.18,34.97,2338.24,680.41,24.56,0.73,477.86,14.17,2.0,84.45,21.99,28.77,11.12,22.56,3.99,3.99,0.0,0.0,0.0,4.72,18.13,0.0,0.0,0.0
139,4,8,51.3979,10.0,129.08,38.57,2511.32,750.49,26.55,2.34,516.61,45.5,8.0,84.45,21.99,28.77,11.12,22.56,9.75,0.0,1.48,3.29,4.98,11.55,0.0,5.14,29.62,22.05
139,4,8,51.3979,10.0,154.76,47.98,3011.05,933.46,32.71,5.58,636.48,108.6,8.0,84.45,21.99,28.77,11.12,22.56,25.49,0.0,13.86,1.01,10.62,30.19,0.0,48.15,9.11,47.09
139,4,2,51.3979,10.0,138.41,40.43,2692.82,786.54,29.44,1.31,572.7,25.47,2.0,84.45,28.77,11.12,22.56,21.99,15.33,15.33,0.0,0.0,0.0,18.15,53.27,0.0,0.0,0.0
139,4,8,51.3979,10.0,146.55,45.0,2851.23,875.45,30.73,4.58,597.93,89.14,8.0,84.45,28.77,11.12,22.56,21.99,20.78,0.0,3.29,4.98,12.51,24.61,0.0,29.62,22.05,56.91
139,4,8,51.3979,10.0,134.42,40.77,2615.33,793.26,27.74,3.35,539.62,65.26,8.0,84.45,28.77,11.12,22.56,21.99,13.42,0.0,1.01,10.62,1.79,15.9,0.0,9.11,47.09,8.13
139,4,10,51.3979,10.0,146.95,44.89,2859.15,873.32,30.94,4.27,601.91,83.03,10.0,84.45,28.77,11.12,22.56,21.99,20.59,1.98,2.61,4.31,11.68,24.38,6.89,23.46,19.12,53.13
139,4,2,51.3979,10.0,131.67,39.95,2561.84,777.3,27.0,3.27,525.3,63.62,2.0,84.45,11.12,22.56,21.99,28.77,12.51,0.0,0.0,12.51,0.0,14.82,0.0,0.0,56.91,0.0
139,4,2,51.3979,10.0,115.85,33.8,2253.98,657.57,23.35,0.76,454.35,14.84,2.0,84.45,11.12,22.56,21.99,28.77,1.79,0.0,0.0,1.79,0.0,2.12,0.0,0.0,8.13,0.0
139,4,10,51.3979,10.0,146.13,44.52,2843.11,866.2,30.77,4.07,598.58,79.24,10.0,84.45,11.12,22.56,21.99,28.77,20.59,2.61,4.31,11.68,1.98,24.38,23.46,19.12,53.13,6.89
139,4,8,51.3979,10.0,150.45,45.08,2927.1,877.16,32.22,3.18,626.89,61.89,8.0,84.45,11.12,22.56,21.99,28.77,22.16,4.08,10.56,0.0,7.52,26.25,36.71,46.8,0.0,26.14
140,9,6,109.6173,15.0,213.98,61.77,1952.08,563.51,45.12,0.84,411.61,7.71,6.0,108.65,39.07,16.99,29.6,22.99,7.1,7.1,0.0,0.0,0.0,6.54,18.18,0.0,0.0,0.0
140,9,15,109.6173,15.0,262.11,78.57,2391.15,716.77,57.0,5.76,520.02,52.56,15.0,108.65,39.07,16.99,29.6,22.99,38.5,15.55,2.18,10.99,9.78,35.43,39.8,12.83,37.13,42.52
140,9,6,109.6173,15.0,215.78,62.3,1968.45,568.32,45.6,0.89,416.03,8.1,6.0,108.65,39.07,16.99,29.6,22.99,8.36,8.36,0.0,0.0,0.0,7.69,21.38,0.0,0.0,0.0
140,9,9,109.6173,15.0,243.57,73.21,2222.04,667.86,51.97,5.43,474.09,49.58,9.0,108.65,39.07,16.99,29.6,22.99,27.49,0.0,8.34,9.97,9.18,25.3,0.0,49.08,33.68,39.93
140,9,15,109.6173,15.0,262.06,79.08,2390.66,721.45,56.77,6.51,517.9,59.36,15.0,108.65,16.99,29.6,22.99,39.07,38.5,2.18,10.99,9.78,15.55,35.43,12.83,37.13,42.52,39.8
140,9,9,109.6173,15.0,222.07,64.4,2025.86,587.49,47.2,1.4,430.56,12.74,9.0,108.65,16.99,29.6,22.99,39.07,12.63,2.39,7.98,0.0,2.26,11.62,14.09,26.95,0.0,5.78
140,9,6,109.6173,15.0,225.84,67.02,2060.25,611.41,47.59,3.63,434.13,33.09,6.0,108.65,16.99,29.6,22.99,39.07,16.82,0.0,0.0,9.18,7.64,15.48,0.0,0.0,39.93,19.54
140,9,6,109.6173,15.0,212.56,61.89,1939.1,564.56,44.52,1.56,406.1,14.26,6.0,108.65,16.99,29.6,22.99,39.07,7.47,0.0,0.0,2.68,4.78,6.87,0.0,0.0,11.68,12.24
140,9,9,109.6173,15.0,226.87,65.86,2069.7,600.86,48.47,1.59,442.18,14.49,9.0,108.65,29.6,22.99,39.07,16.99,15.09,7.98,4.72,0.0,2.39,13.89,26.95,20.55,0.0,14.09
140,9,6,109.6173,15.0,219.78,64.74,2005.02,590.58,46.16,2.77,421.14,25.25,6.0,108.65,29.6,22.99,39.07,16.99,13.2,0.0,0.0,13.2,0.0,12.15,0.0,0.0,33.78,0.0
140,9,6,109.6173,15.0,211.22,61.42,1926.85,560.27,44.19,1.42,403.08,12.99,6.0,108.65,29.6,22.99,39.07,16.99,7.1,0.0,0.0,7.1,0.0,6.53,0.0,0.0,18.16,0.0
140,9,15,109.6173,15.0,251.18,74.51,2291.39,679.75,54.4,4.3,496.3,39.26,15.0,108.65,29.6,22.99,39.07,16.99,31.06,7.85,8.78,5.71,8.73,28.59,26.5,38.18,14.61,51.39
140,9,9,109.6173,15.0,239.09,71.79,2181.17,654.9,50.8,5.18,463.46,47.24,9.0,108.65,22.99,39.07,16.99,29.6,23.87,0.0,5.56,8.34,9.97,21.97,0.0,14.24,49.08,33.68
140,9,9,109.6173,15.0,227.99,67.4,2079.84,614.87,48.27,3.32,440.37,30.31,9.0,108.65,22.99,39.07,16.99,29.6,16.77,0.0,2.31,3.68,10.77,15.43,0.0,5.92,21.68,36.38
140,9,15,109.6173,15.0,251.92,75.42,2298.14,688.06,54.32,5.3,495.51,48.36,15.0,108.65,22.99,39.07,16.99,29.6,31.06,8.78,5.71,8.73,7.85,28.59,38.18,14.61,51.39,26.5
140,9,6,109.6173,15.0,215.27,62.25,1963.87,567.88,45.43,1.02,414.42,9.27,6.0,108.65,22.99,39.07,16.99,29.6,8.56,2.15,6.41,0.0,0.0,7.88,9.37,16.4,0.0,0.0
141,8,3,84.3622,12.0,170.51,49.1,2021.18,581.99,36.36,0.58,431.06,6.82,3.0,99.2,24.8,24.8,24.8,24.8,3.79,3.79,0.0,0.0,0.0,3.82,15.29,0.0,0.0,0.0
141,8,12,84.3622,12.0,208.81,62.12,2475.12,736.35,45.96,4.0,544.83,47.4,12.0,99.2,24.8,24.8,24.8,24.8,28.33,12.18,2.42,10.33,3.41,28.56,49.1,9.74,41.64,13.76
141,8,3,84.3622,12.0,171.95,49.51,2038.25,586.91,36.76,0.6,435.7,7.09,3.0,99.2,24.8,24.8,24.8,24.8,4.7,4.7,0.0,0.0,0.0,4.73,18.94,0.0,0.0,0.0
141,8,9,84.3622,12.0,192.3,57.35,2279.48,679.75,41.48,3.71,491.7,43.93,9.0,99.2,24.8,24.8,24.8,24.8,18.43,0.0,1.67,9.9,6.86,18.58,0.0,6.73,39.93,27.67
141,8,12,84.3622,12.0,209.19,62.65,2479.61,742.67,45.89,4.6,543.98,54.57,12.0,99.2,24.8,24.8,24.8,24.8,28.33,2.42,10.33,3.41,12.18,28.56,9.74,41.64,13.76,49.1
141,8,2,84.3622,12.0,184.34,53.21,2185.12,630.7,40.08,0.97,475.05,11.53,2.0,99.2,24.8,24.8,24.8,24.8,12.92,12.92,0.0,0.0,0.0,13.02,52.1,0.0,0.0,0.0
141,8,10,84.3622,12.0,205.74,61.84,2438.75,732.98,44.88,4.8,532.0,56.86,10.0,99.2,24.8,24.8,24.8,24.8,26.46,0.0,9.9,6.86,9.7,26.68,0.0,39.93,27.67,39.12
141,8,10,84.3622,12.0,195.15,58.41,2313.24,692.4,42.15,4.1,499.68,48.61,10.0,99.2,24.8,24.8,24.8,24.8,19.52,0.0,4.69,10.19,4.65,19.68,0.0,18.9,41.07,18.76
141,8,3,84.3622,12.0,167.47,48.23,1985.1,571.75,35.53,0.54,421.18,6.44,3.0,99.2,24.8,24.8,24.8,24.8,1.85,1.85,0.0,0.0,0.0,1.86,7.45,0.0,0.0,0.0
141,8,9,84.3622,12.0,191.91,57.04,2274.87,676.18,41.45,3.43,491.37,40.68,9.0,99.2,24.8,24.8,24.8,24.8,18.23,0.0,6.86,9.7,1.67,18.38,0.0,27.67,39.12,6.73
141,8,9,84.3622,12.0,205.06,61.53,2430.67,729.41,44.74,4.64,530.32,54.97,9.0,99.2,24.8,24.8,24.8,24.8,25.68,0.0,10.19,4.65,10.84,25.88,0.0,41.07,18.76,43.7
141,8,12,84.3622,12.0,200.96,58.97,2382.11,699.05,44.19,2.62,523.86,31.07,12.0,99.2,24.8,24.8,24.8,24.8,23.27,10.15,5.25,4.82,3.04,23.45,40.94,21.19,19.44,12.24
141,8,8,84.3622,12.0,197.38,58.53,2339.63,693.84,42.97,3.4,509.4,40.32,8.0,99.2,24.8,24.8,24.8,24.8,21.27,0.0,9.7,1.67,9.9,21.44,0.0,39.12,6.73,39.93
141,8,8,84.3622,12.0,194.25,57.92,2302.6,686.56,42.01,3.76,497.93,44.52,8.0,99.2,24.8,24.8,24.8,24.8,20.18,0.0,4.65,10.84,4.69,20.34,0.0,18.76,43.7,18.9
141,8,12,84.3622,12.0,201.81,59.71,2392.12,707.72,44.22,3.32,524.2,39.41,12.0,99.2,24.8,24.8,24.8,24.8,23.27,5.25,4.82,3.04,10.15,23.45,21.19,19.44,12.24,40.94
141,8,4,84.3622,12.0,173.09,49.85,2051.72,590.96,37.06,0.64,439.3,7.54,4.0,99.2,24.8,24.8,24.8,24.8,5.01,5.01,0.0,0.0,0.0,5.05,20.19,0.0,0.0,0.0
142,5,4,57.1792,11.0,137.64,40.16,2407.25,702.34,28.93,1.16,505.97,20.32,4.0,86.34,15.12,44.32,0.0,26.91,9.93,3.66,6.26,0.0,0.0,11.5,24.24,14.13,0.0,0.0
142,5,11,57.1792,11.0,164.07,49.89,2869.34,872.52,35.25,4.58,616.4,80.07,11.0,86.34,15.12,44.32,0.0,26.91,26.72,6.24,15.21,0.0,5.28,30.95,41.26,34.31,0.0,19.61
142,5,4,57.1792,11.0,142.38,41.65,2490.04,728.43,30.17,1.42,527.57,24.81,4.0,86.34,15.12,44.32,0.0,26.91,13.09,2.95,10.14,0.0,0.0,15.16,19.55,22.87,0.0,0.0
142,5,7,57.1792,11.0,145.92,44.06,2552.04,770.61,30.56,3.44,534.41,60.15,7.0,86.34,15.12,44.32,0.0,26.91,15.75,0.0,11.01,0.0,4.74,18.24,0.0,24.85,0.0,17.61
142,5,11,57.1792,11.0,163.5,49.37,2859.4,863.4,35.24,4.06,616.28,71.06,11.0,86.34,44.32,0.0,26.91,15.12,26.72,15.21,0.0,5.28,6.24,30.95,34.31,0.0,19.61,41.26
142,5,5,57.1792,11.0,145.04,42.43,2536.61,742.13,30.88,1.48,540.13,25.95,5.0,86.34,44.32,0.0,26.91,15.12,14.0,14.0,0.0,0.0,0.0,16.21,31.59,0.0,0.0,0.0
142,5,6,57.1792,11.0,142.41,43.08,2490.65,753.37,29.59,3.42,517.52,59.8,6.0,86.34,44.32,0.0,26.91,15.12,13.43,0.0,0.0,4.74,8.69,15.55,0.0,0.0,17.61,57.47
142,5,6,57.1792,11.0,140.47,42.29,2456.66,739.55,29.16,3.06,509.94,53.56,6.0,86.34,44.32,0.0,26.91,15.12,13.03,0.0,0.0,11.74,1.29,15.09,0.0,0.0,43.62,8.55
142,5,7,57.1792,11.0,139.41,40.92,2438.18,715.68,29.31,1.55,512.56,27.07,7.0,86.34,0.0,26.91,15.12,44.32,11.0,0.0,7.14,0.0,3.86,12.74,0.0,26.52,0.0,8.71
142,5,4,57.1792,11.0,136.89,40.92,2394.1,715.64,28.32,2.53,495.34,44.25,4.0,86.34,0.0,26.91,15.12,44.32,10.29,0.0,0.0,8.69,1.6,11.92,0.0,0.0,57.47,3.61
142,5,4,57.1792,11.0,137.51,41.13,2404.83,719.3,28.48,2.59,498.03,45.22,4.0,86.34,0.0,26.91,15.12,44.32,10.58,0.0,0.0,1.29,9.29,12.26,0.0,0.0,8.55,20.97
142,5,11,57.1792,11.0,162.04,49.15,2833.81,859.58,34.76,4.33,607.85,75.67,11.0,86.34,0.0,26.91,15.12,44.32,24.86,0.0,5.97,8.05,10.83,28.79,0.0,22.2,53.27,24.44
142,5,5,57.1792,11.0,139.91,42.12,2446.92,736.58,29.01,3.04,507.35,53.17,5.0,86.34,26.91,15.12,44.32,0.0,12.61,0.0,0.0,12.61,0.0,14.61,0.0,0.0,28.46,0.0
142,5,5,57.1792,11.0,137.58,40.99,2406.18,716.85,28.56,2.36,499.57,41.24,5.0,86.34,26.91,15.12,44.32,0.0,10.99,0.0,0.0,10.99,0.0,12.73,0.0,0.0,24.81,0.0
142,5,11,57.1792,11.0,161.71,48.8,2828.05,853.53,34.77,3.97,608.1,69.38,11.0,86.34,26.91,15.12,44.32,0.0,24.86,5.97,8.05,10.83,0.0,28.79,22.2,53.27,24.44,0.0
142,5,6,57.1792,11.0,136.15,39.63,2381.06,693.14,28.56,1.0,499.53,17.56,6.0,86.34,26.91,15.12,44.32,0.0,8.5,7.73,0.78,0.0,0.0,9.85,28.71,5.14,0.0,0.0
143,7,3,81.6745,11.0,172.71,49.91,2114.58,611.13,36.7,0.83,449.34,10.15,3.0,97.95,26.56,22.42,26.56,22.42,9.13,9.13,0.0,0.0,0.0,9.32,34.39,0.0,0.0,0.0
143,7,11,81.6745,11.0,207.41,62.88,2539.41,769.9,44.91,5.58,549.92,68.34,11.0,97.95,26.56,22.42,26.56,22.42,30.96,5.26,6.92,10.82,7.95,31.6,19.82,30.86,40.74,35.48
143,7,3,81.6745,11.0,173.19,50.05,2120.5,612.85,36.83,0.84,450.95,10.27,3.0,97.95,26.56,22.42,26.56,22.42,9.45,9.45,0.0,0.0,0.0,9.64,35.57,0.0,0.0,0.0
143,7,8,81.6745,11.0,186.78,55.9,2286.91,684.45,39.73,3.79,486.46,46.35,8.0,97.95,26.56,22.42,26.56,22.42,18.73,0.0,1.99,10.26,6.48,19.12,0.0,8.87,38.62,28.92
143,7,11,81.6745,11.0,206.59,62.12,2529.46,760.59,44.91,4.83,549.86,59.09,11.0,97.95,22.42,26.56,22.42,26.56,30.96,6.92,10.82,7.95,5.26,31.6,30.86,40.74,35.48,19.82
143,7,2,81.6745,11.0,166.25,48.03,2035.53,588.03,34.95,0.69,427.97,8.43,2.0,97.95,22.42,26.56,22.42,26.56,4.67,4.67,0.0,0.0,0.0,4.77,20.84,0.0,0.0,0.0
143,7,9,81.6745,11.0,195.99,58.84,2399.61,720.46,42.12,4.34,515.66,53.16,9.0,97.95,22.42,26.56,22.42,26.56,24.5,0.0,10.26,6.48,7.76,25.01,0.0,38.62,28.92,29.22
143,7,9,81.6745,11.0,191.56,57.49,2345.35,703.88,40.94,4.16,501.29,50.96,9.0,97.95,22.42,26.56,22.42,26.56,21.66,0.0,5.85,8.59,7.22,22.11,0.0,22.03,38.3,27.2
143,7,3,81.6745,11.0,168.73,48.78,2065.91,597.28,35.61,0.79,436.03,9.62,3.0,97.95,26.56,22.42,26.56,22.42,6.34,6.34,0.0,0.0,0.0,6.47,23.87,0.0,0.0,0.0
143,7,8,81.6745,11.0,182.26,54.06,2231.49,661.96,38.72,2.96,474.07,36.25,8.0,97.95,26.56,22.42,26.56,22.42,16.23,0.0,6.48,7.76,1.99,16.57,0.0,28.92,29.22,8.87
143,7,8,81.6745,11.0,193.84,58.26,2373.35,713.26,41.52,4.35,508.36,53.26,8.0,97.95,26.56,22.42,26.56,22.42,23.12,0.0,8.59,7.22,7.31,23.61,0.0,38.3,27.2,32.62
143,7,11,81.6745,11.0,201.94,60.22,2472.47,737.29,43.88,3.96,537.2,48.46,11.0,97.95,26.56,22.42,26.56,22.42,27.75,10.0,4.53,6.06,7.17,28.33,37.64,20.18,22.82,31.97
143,7,8,81.6745,11.0,189.29,56.33,2317.66,689.73,40.54,3.41,496.3,41.79,8.0,97.95,22.42,26.56,22.42,26.56,20.0,0.0,7.76,1.99,10.26,20.42,0.0,29.22,8.87,38.62
143,7,8,81.6745,11.0,190.09,57.06,2327.43,698.63,40.55,4.13,496.45,50.54,8.0,97.95,22.42,26.56,22.42,26.56,20.39,0.0,7.22,7.31,5.85,20.81,0.0,27.2,32.62,22.03
143,7,11,81.6745,11.0,202.46,61.01,2478.92,746.98,43.75,4.87,535.72,59.62,11.0,97.95,22.42,26.56,22.42,26.56,27.75,4.53,6.06,7.17,10.0,28.33,20.18,22.82,31.97,37.64
143,7,3,81.6745,11.0,172.22,49.79,2108.67,609.62,36.56,0.84,447.65,10.33,3.0,97.95,22.42,26.56,22.42,26.56,8.51,8.51,0.0,0.0,0.0,8.69,37.95,0.0,0.0,0.0
144,9,7,97.8184,13.0,216.88,63.36,2217.13,647.68,45.91,2.02,469.35,20.64,7.0,111.06,26.02,5.38,41.79,37.87,17.75,5.5,0.0,0.0,12.25,15.98,21.13,0.0,0.0,32.34
144,9,13,97.8184,13.0,238.01,71.49,2433.14,730.83,50.82,5.25,519.49,53.65,13.0,111.06,26.02,5.38,41.79,37.87,32.33,7.2,1.51,15.86,7.75,29.11,27.68,28.14,37.95,20.46
144,9,7,97.8184,13.0,214.4,62.59,2191.83,639.84,45.26,1.9,462.7,19.44,7.0,111.06,26.02,5.38,41.79,37.87,16.17,5.51,0.0,0.0,10.66,14.56,21.17,0.0,0.0,28.16
144,9,6,97.8184,13.0,208.73,62.0,2133.82,633.78,43.29,3.28,442.52,33.57,6.0,111.06,26.02,5.38,41.79,37.87,14.96,0.0,0.6,14.36,0.0,13.47,0.0,11.1,34.36,0.0
144,9,13,97.8184,13.0,238.26,71.13,2435.75,727.16,51.06,4.64,522.03,47.44,13.0,111.06,5.38,41.79,37.87,26.02,32.33,1.51,15.86,7.75,7.2,29.11,28.14,37.95,20.46,27.68
144,9,7,97.8184,13.0,214.27,62.4,2190.5,637.87,45.29,1.68,462.99,17.19,7.0,111.06,5.38,41.79,37.87,26.02,16.21,3.27,7.43,0.0,5.51,14.59,60.87,17.77,0.0,21.17
144,9,6,97.8184,13.0,212.22,63.22,2169.53,646.32,44.15,3.65,451.31,37.33,6.0,111.06,5.38,41.79,37.87,26.02,16.44,0.0,5.35,11.09,0.0,14.8,0.0,12.8,29.29,0.0
144,9,6,97.8184,13.0,211.43,62.95,2161.46,643.55,43.95,3.58,449.3,36.56,6.0,111.06,5.38,41.79,37.87,26.02,16.2,0.0,3.11,13.09,0.0,14.59,0.0,7.45,34.56,0.0
144,9,6,97.8184,13.0,210.83,61.33,2155.28,626.94,44.38,1.52,453.73,15.51,6.0,111.06,41.79,37.87,26.02,5.38,13.68,10.4,0.0,0.0,3.27,12.31,24.9,0.0,0.0,60.87
144,9,7,97.8184,13.0,222.94,67.12,2279.12,686.2,46.73,4.97,477.69,50.82,7.0,111.06,41.79,37.87,26.02,5.38,23.46,0.0,11.09,12.37,0.0,21.12,0.0,29.29,47.52,0.0
144,9,7,97.8184,13.0,218.46,65.53,2233.36,669.93,45.63,4.47,466.52,45.72,7.0,111.06,41.79,37.87,26.02,5.38,20.21,0.0,13.09,7.12,0.0,18.19,0.0,34.56,27.36,0.0
144,9,13,97.8184,13.0,237.22,70.78,2425.11,723.55,50.8,4.55,519.36,46.49,13.0,111.06,41.79,37.87,26.02,5.38,31.99,15.13,6.98,9.57,0.32,28.81,36.2,18.42,36.76,6.04
144,9,7,97.8184,13.0,220.67,66.33,2255.89,678.11,46.17,4.74,471.95,48.46,7.0,111.06,37.87,26.02,5.38,41.79,21.97,0.0,12.37,0.6,9.01,19.78,0.0,47.52,11.1,21.56
144,9,7,97.8184,13.0,207.81,61.54,2124.41,629.08,43.12,2.99,440.78,30.61,7.0,111.06,37.87,26.02,5.38,41.79,12.8,0.0,7.12,2.91,2.77,11.53,0.0,27.36,54.13,6.64
144,9,13,97.8184,13.0,237.45,71.54,2427.43,731.35,50.58,5.54,517.05,56.61,13.0,111.06,37.87,26.02,5.38,41.79,31.99,6.98,9.57,0.32,15.13,28.81,18.42,36.76,6.04,36.2
144,9,6,97.8184,13.0,215.61,62.87,2204.16,642.68,45.62,1.82,466.35,18.64,6.0,111.06,37.87,26.02,5.38,41.79,16.94,11.22,0.0,0.0,5.72,15.25,29.63,0.0,0.0,13.68
145,8,6,91.67349999999999,13.0,195.14,56.78,2128.62,619.41,41.88,1.6,456.85,17.5,6.0,105.39,25.79,21.19,32.44,25.98,13.04,2.56,0.0,0.0,10.48,12.37,9.93,0.0,0.0,40.36
145,8,13,91.67349999999999,13.0,221.3,65.62,2413.98,715.84,48.46,3.87,528.61,42.17,13.0,105.39,25.79,21.19,32.44,25.98,29.97,11.66,7.24,5.82,5.25,28.43,45.21,34.15,17.94,20.22
145,8,6,91.67349999999999,13.0,195.61,56.89,2133.8,620.57,42.02,1.57,458.39,17.11,6.0,105.39,25.79,21.19,32.44,25.98,13.32,3.35,0.0,0.0,9.96,12.63,13.0,0.0,0.0,38.35
145,8,7,91.67349999999999,13.0,192.99,56.78,2105.17,619.41,41.04,2.45,447.67,26.68,7.0,105.39,25.79,21.19,32.44,25.98,13.04,0.0,7.0,6.03,0.0,12.37,0.0,33.06,18.6,0.0
145,8,13,91.67349999999999,13.0,222.15,66.19,2423.25,722.04,48.56,4.34,529.68,47.3,13.0,105.39,21.19,32.44,25.98,25.79,29.97,7.24,5.82,5.25,11.66,28.43,34.15,17.94,20.22,45.21
145,8,6,91.67349999999999,13.0,189.36,54.81,2065.54,597.94,40.43,1.08,441.05,11.83,6.0,105.39,21.19,32.44,25.98,25.79,9.23,5.88,0.0,0.0,3.35,8.76,27.74,0.0,0.0,13.0
145,8,7,91.67349999999999,13.0,194.55,57.44,2122.17,626.52,41.38,2.76,451.39,30.07,7.0,105.39,21.19,32.44,25.98,25.79,13.43,0.0,6.03,7.4,0.0,12.74,0.0,18.6,28.47,0.0
145,8,7,91.67349999999999,13.0,210.73,63.12,2298.69,688.55,45.36,4.46,494.8,48.69,7.0,105.39,21.19,32.44,25.98,25.79,23.76,0.0,16.42,7.33,0.0,22.54,0.0,50.63,28.23,0.0
145,8,7,91.67349999999999,13.0,206.48,60.07,2252.39,655.3,44.96,1.82,490.43,19.81,7.0,105.39,32.44,25.98,25.79,21.19,19.34,13.46,0.0,0.0,5.88,18.35,41.49,0.0,0.0,27.74
145,8,6,91.67349999999999,13.0,201.48,60.11,2197.81,655.74,42.99,3.83,468.9,41.78,6.0,105.39,32.44,25.98,25.79,21.19,19.24,0.0,7.4,11.85,0.0,18.26,0.0,28.47,45.93,0.0
145,8,6,91.67349999999999,13.0,189.09,55.42,2062.68,604.55,40.08,2.04,437.2,22.29,6.0,105.39,32.44,25.98,25.79,21.19,10.91,0.0,7.33,3.58,0.0,10.35,0.0,28.23,13.87,0.0
